------- AERODYN v15.00.* BLADE DEFINITION INPUT FILE -------------------------------------
Generated with AeroElasticSE FAST driver
======  Blade Properties =================================================================
59          NumBlNds    - Number of blade nodes used in the analysis (-)
    BlSpn        BlCrvAC        BlSwpAC        BlCrvAng       BlTwist        BlChord          BlAFID
 3.275743792995000e+01 -8.919046788950634e-02 -9.712392372535577e-01  1.536655133847484e-01  5.244526615631761e+00  4.702396096775536e+00       10
 3.448152413640000e+01 -8.477665446478688e-02 -9.602226638098939e-01  1.545067244857350e-01  5.045474838359620e+00  4.664475157026764e+00       11
 3.620556034470000e+01 -7.989239482576330e-02 -9.344497153517517e-01  1.648511420780580e-01  4.882172730832001e+00  4.596382124669956e+00       11
 3.792959655300000e+01 -7.500780823999720e-02 -9.086665142000895e-01  1.752021623491704e-01  4.718895457539733e+00  4.528268128506289e+00       12
 3.965368275945001e+01 -6.934866627783404e-02 -8.708918237219262e-01  1.826117669881165e-01  4.545250294298374e+00  4.440417676136510e+00       12
 4.137776896590000e+01 -6.368889644852649e-02 -8.331074115762754e-01  1.900189865883394e-01  4.371596728979104e+00  4.352551223750436e+00       13
 4.310185517235000e+01 -5.791268609608764e-02 -7.962728512880477e-01  1.947184853977396e-01  4.149439214195059e+00  4.216867892957416e+00       13
 4.482594137880000e+01 -5.213637459296201e-02 -7.594391161263748e-01  1.994156320378929e-01  3.927239564528173e+00  4.081143024133129e+00       14
 4.655002758525001e+01 -4.591164020158306e-02 -7.119660091758344e-01  1.978321138435180e-01  3.672592318710197e+00  3.961910976175306e+00       14
 4.827411379170000e+01 -3.968649029183434e-02 -6.644830435527393e-01  1.962427758489464e-01  3.417915006246184e+00  3.842694210822851e+00       15
 4.999815000000000e+01 -3.410101446229939e-02 -6.154431715783191e-01  1.816484797782479e-01  3.150033621292858e+00  3.726305418328145e+00       15
 5.172218620829999e+01 -2.851616827102706e-02 -5.664017653353880e-01  1.670413791246072e-01  2.882139228484355e+00  3.609919406820184e+00       16
 5.344627241475000e+01 -2.404804999698060e-02 -5.214328056439451e-01  1.470606145457203e-01  2.617703453814640e+00  3.495808154493789e+00       16
 5.517035862120000e+01 -1.958116100506243e-02 -4.764683297733089e-01  1.270739360191877e-01  2.353271494353536e+00  3.381699409549735e+00       17
 5.689444482765001e+01 -1.640039939081388e-02 -4.411995917685372e-01  1.076063300653944e-01  2.109301543440152e+00  3.269416183886774e+00       17
 5.861853103410001e+01 -1.322112786890322e-02 -4.059420871337684e-01  8.813932550309381e-02  1.865355299573741e+00  3.157135073249385e+00       18
 6.034261724055001e+01 -1.109614490064043e-02 -3.827509144877928e-01  7.591377458096051e-02  1.647345174114550e+00  3.046226919117137e+00       18
 6.206670344700000e+01 -8.972444531306632e-03 -3.595744211859418e-01  6.369703327802592e-02  1.429366601343261e+00  2.935320435260580e+00       19
 6.379073965530000e+01 -7.263190535761347e-03 -3.383979988533966e-01  5.830922490707145e-02  1.216222035695621e+00  2.825337587065071e+00       19
 6.551477586360001e+01 -5.554464699819598e-03 -3.172241248810717e-01  5.293011999122907e-02  1.003083623238670e+00  2.715355912002259e+00       20
 6.723886207005000e+01 -4.077928697985082e-03 -2.969628310138872e-01  4.995804070000627e-02  7.708861212929896e-01  2.605839008353986e+00       20
 6.896294827650000e+01 -2.601715662824572e-03 -2.767028070918361e-01  4.698930898667751e-02  5.386621231767723e-01  2.496322755481595e+00       21
 7.068703448295000e+01 -1.250098169618283e-03 -2.575651263491407e-01  4.708002838596269e-02  2.571566474429748e-01  2.386822084240126e+00       21
 7.241112068939999e+01  1.013388276115174e-04 -2.384290714946988e-01  4.717517987493123e-02 -2.442022015834744e-02  2.277321435571068e+00       22
 7.413520689584999e+01  1.588800055108537e-03 -2.210280029599499e-01  4.623856495610733e-02 -4.449452497028734e-01  2.167384041603684e+00       22
 7.585929310230000e+01  3.076466224094530e-03 -2.036295484497683e-01  4.530039552200731e-02 -8.656796260905425e-01  2.057445989612126e+00       23
 7.758332931059999e+01  4.315331554972166e-03 -1.891318720943208e-01  3.845165637266251e-02 -1.343605866153109e+00  1.946622131789031e+00       23
 7.930736551890000e+01  5.553807653300796e-03 -1.746387338130920e-01  3.159366887947829e-02 -1.821621613733796e+00  1.835796882952065e+00       24
 8.103145172535000e+01  6.216939057570496e-03 -1.624254263410368e-01  2.078277217210686e-02 -2.221939561121791e+00  1.724177270539134e+00       24
 8.275553793180001e+01  6.879103325279546e-03 -1.502159516610224e-01  9.965231496201713e-03 -2.622126885772351e+00  1.612556328311358e+00       25
 8.447962413825000e+01  6.816795923661767e-03 -1.394626708443670e-01  1.384874817359204e-03 -2.812988054025036e+00  1.501062784759270e+00       25
 8.620371034470000e+01  6.753228745489163e-03 -1.287119221886863e-01 -7.191591644560182e-03 -3.003485227113649e+00  1.389569462739466e+00       26
 8.792779655115001e+01  6.383615956124091e-03 -1.189275342461528e-01 -1.010391226359519e-02 -3.078650360358021e+00  1.278220514375082e+00       26
 8.965188275760001e+01  6.013453226437477e-03 -1.091448827791703e-01 -1.300605485010103e-02 -3.153608250836096e+00  1.166871825439005e+00       27
 9.137591896590001e+01  5.600653770810040e-03 -9.997482352361764e-02 -1.369630081963369e-02 -3.211718831269829e+00  1.055656256542200e+00       27
 9.309995517420001e+01  5.187775203456518e-03 -9.080590011022246e-02 -1.438244384144723e-02 -3.269798163704523e+00  9.444409285951995e-01       28
 9.482404138065000e+01  4.735099253170922e-03 -8.203770385059961e-02 -1.494512365851793e-02 -3.307376069534348e+00  8.333377860946638e-01       28
 9.654812758710000e+01  4.282344876554487e-03 -7.327029804192102e-02 -1.550756006156044e-02 -3.344913558945320e+00  7.222348710956867e-01       29
 9.827221379355001e+01  3.801811699472610e-03 -6.482200806723691e-02 -1.573948252190415e-02 -3.358289897397079e+00  6.112328921213019e-01       29
 9.999630000000001e+01  3.321222151061466e-03 -5.637436567212621e-02 -1.597073427257068e-02 -3.371617205790900e+00  5.002311179757004e-01       30
